customer_id,application_date,age,gender,marital_status,dependents,monthly_income,employment_type,employment_months,requested_amount,loan_term_months,interest_rate,installment,debt_to_income,num_open_loans,num_credit_cards,has_mortgage,channel,region,default_90d
C014708,2023-09-23,34,F,married,3,1754.31,self_employed,253,23705.38,60,22.35,836.59,1.231,10,0,0,branch,capital,1
C005983,2024-10-13,58,F,married,0,3337.9,contract,3,31110.81,60,16.55,947.46,0.807,3,1,0,web,north,1
C013255,2023-07-26,20,F,married,5,1378.98,permanent,285,32713.28,24,20.69,1926.97,1.5,4,6,0,web,capital,1
C000075,2024-01-22,37,F,married,5,5936.24,permanent,213,11589.73,60,18.19,368.87,0.015,6,1,0,partner,east,1
C012564,2022-10-21,75,M,widowed,1,5102.65,contract,38,14348.66,48,16.79,499.68,0.307,2,3,0,branch,capital,1
C000813,2024-01-20,39,F,single,4,6384.41,contract,31,20431.86,12,22.41,2084.22,1.011,10,6,0,branch,capital,1
C001601,2022-11-27,75,F,single,2,3543.29,permanent,308,34901.23,36,15.14,1409.77,0.921,5,8,0,partner,capital,1
C004980,2023-10-29,37,F,single,4,6508.63,contract,27,5000.0,48,17.49,177.05,0.215,9,2,0,partner,east,1
C004899,2024-04-08,29,M,married,3,2185.5,permanent,222,35059.87,36,9.64,1255.55,1.5,10,0,0,branch,capital,1
C001584,2023-03-30,73,F,single,3,8640.09,permanent,73,19159.44,36,16.91,802.15,0.376,5,4,0,branch,capital,0
C002064,2024-02-28,20,F,married,0,2936.53,permanent,38,34821.72,12,14.14,3312.22,1.5,10,5,1,branch,capital,0
C000587,2024-01-25,64,M,divorced,2,3842.47,permanent,277,38631.56,36,21.96,1780.17,1.453,3,4,0,partner,north,0
C003838,2023-10-19,48,M,married,4,4178.06,permanent,108,11384.46,36,16.31,470.93,0.412,2,6,1,call_center,south,1
C002508,2023-11-10,66,M,divorced,3,2343.95,self_employed,156,30673.11,60,21.23,1054.0,1.5,2,1,0,partner,east,0
C001292,2024-07-28,51,M,single,4,1719.35,self_employed,233,29592.0,36,14.0,1167.26,1.5,3,0,0,web,capital,0
C000706,2023-09-11,51,F,married,2,7244.85,permanent,271,26199.94,48,17.5,927.88,0.29,1,7,0,branch,west,0
C007289,2023-04-26,59,M,single,1,2363.09,self_employed,9,46168.28,36,30.57,2458.7,1.5,8,7,0,partner,south,1
C003311,2023-07-17,20,F,single,2,2329.6,contract,10,10954.73,36,24.04,523.74,0.446,5,0,0,web,north,0
C010922,2024-01-21,26,F,single,5,5023.54,permanent,203,29469.66,36,14.26,1168.9,0.556,3,1,1,call_center,capital,1
C000937,2022-06-22,65,M,single,3,1423.63,permanent,305,15881.27,36,9.1,561.59,1.136,3,1,0,partner,south,1
C011061,2024-03-10,41,M,married,3,2085.73,contract,17,32164.17,24,14.0,1715.34,1.5,1,1,0,branch,north,1
C007828,2023-02-28,50,F,married,2,4182.22,permanent,8,40137.96,36,14.61,1603.59,1.202,5,7,0,branch,capital,1
C004733,2024-04-15,51,F,widowed,4,5319.43,permanent,36,11560.32,36,19.55,509.45,0.166,5,2,0,branch,capital,0
C002785,2024-09-25,58,M,single,2,3588.56,permanent,107,10653.13,24,16.34,588.91,0.453,1,8,1,web,east,0
C004633,2022-10-28,29,M,married,0,1430.88,self_employed,194,25917.98,36,19.2,1134.69,1.5,1,7,0,branch,west,0
C014466,2022-08-04,25,F,single,5,7787.87,unemployed,2,5000.0,24,16.18,275.75,0.177,1,3,1,branch,east,0
C014631,2023-10-02,41,M,married,1,4216.62,self_employed,106,22899.62,60,8.0,534.32,0.352,4,8,0,branch,east,0
C010539,2022-06-03,41,F,single,4,3118.31,self_employed,244,35475.16,48,18.92,1298.38,1.2,7,5,1,partner,south,1
C011244,2022-12-08,49,F,widowed,4,3366.73,permanent,140,56365.54,60,20.13,1885.1,1.5,2,2,0,branch,south,1
C002066,2023-07-12,29,M,single,4,1907.29,contract,40,34170.92,36,19.87,1515.14,1.5,8,6,0,partner,west,1
C004880,2024-04-07,58,F,married,0,4021.6,unemployed,0,41244.18,60,19.71,1364.88,0.792,10,3,0,branch,capital,1
C009095,2022-08-14,61,F,single,3,1212.22,self_employed,24,36424.45,36,18.76,1581.27,1.5,10,3,1,partner,south,1
C001765,2023-09-23,33,F,widowed,4,2142.82,permanent,125,14744.78,24,11.51,755.84,0.988,1,4,0,web,capital,0
C013062,2022-10-28,40,F,single,0,3905.83,permanent,299,21150.98,60,19.34,693.46,0.475,9,2,0,call_center,south,1
C003374,2023-07-05,61,F,divorced,2,2927.02,permanent,22,46776.29,36,18.78,2031.53,1.5,9,7,0,partner,north,1
C006171,2023-08-14,32,F,single,4,4143.34,permanent,109,5000.0,60,14.37,143.2,0.0,4,1,0,branch,north,0
C011436,2024-12-27,51,F,single,3,4996.04,permanent,323,20633.22,48,13.2,656.8,0.453,9,1,1,partner,capital,0
C005987,2024-09-27,56,M,single,5,2404.74,permanent,216,16326.0,36,19.27,715.67,1.071,9,0,0,partner,capital,0
C004446,2023-04-01,45,M,married,1,1887.37,self_employed,17,36579.2,60,21.1,1252.77,1.5,5,2,0,branch,capital,1
C011549,2022-12-19,30,F,single,0,3226.19,contract,55,38398.49,36,27.57,1948.82,1.5,0,7,0,branch,west,0
C000851,2024-12-09,22,F,married,3,2626.57,permanent,178,30803.14,48,8.0,847.09,0.655,6,1,1,web,north,0
C012322,2024-01-25,53,M,married,1,1853.97,permanent,54,8090.79,36,8.88,284.61,0.419,5,1,0,branch,capital,0
C008813,2023-08-26,30,F,single,2,2076.45,permanent,293,34207.78,60,19.71,1132.12,1.5,0,3,1,branch,capital,1
C013930,2022-04-16,62,F,single,4,1147.41,permanent,304,18006.66,48,21.75,701.5,1.5,3,0,0,partner,capital,1
C008573,2024-09-16,19,M,single,0,2956.32,permanent,82,31830.31,60,19.88,1057.73,1.066,5,2,1,branch,capital,0
C000836,2024-04-30,20,F,single,0,2487.77,permanent,43,49347.67,24,21.59,2943.92,1.5,0,7,1,web,east,1
C013896,2024-02-22,57,F,married,0,2770.75,self_employed,62,23157.86,36,19.56,1020.76,0.7,0,2,0,branch,capital,0
C011493,2022-01-04,27,M,married,0,2438.24,contract,52,54143.66,48,20.31,2044.35,1.5,0,1,0,partner,south,1
C001672,2023-09-13,57,F,single,3,2222.14,contract,0,38282.7,24,17.86,2164.96,1.5,1,0,0,web,capital,1
C009303,2023-08-26,43,F,divorced,5,2940.93,permanent,348,37277.92,48,21.06,1430.92,1.036,9,6,0,branch,capital,0
C004753,2024-06-01,26,F,married,5,1019.97,permanent,231,28957.26,36,17.48,1226.08,1.5,6,7,1,partner,capital,1
C012888,2024-06-09,30,F,single,2,2264.87,self_employed,354,23312.01,24,23.83,1434.19,1.5,7,6,0,partner,capital,1
C009938,2022-02-04,32,F,widowed,1,1669.94,contract,55,30424.54,36,16.61,1266.13,1.5,0,0,0,branch,east,1
C007789,2024-07-08,65,M,single,2,2989.5,permanent,28,17350.5,60,13.26,480.89,0.617,7,6,0,branch,capital,0
C010704,2024-04-04,74,M,married,2,5766.99,permanent,250,25362.83,12,17.45,2482.48,1.31,8,6,0,call_center,north,1
C002758,2023-11-26,27,M,single,2,2057.34,self_employed,167,18723.29,48,18.85,684.24,0.764,9,2,1,branch,capital,1
C009038,2024-04-15,51,F,single,1,8068.03,self_employed,188,20221.05,24,15.86,1109.79,0.46,5,5,1,partner,capital,1
C008192,2022-12-20,33,M,married,2,4495.31,contract,4,19286.14,24,16.25,1064.72,0.52,0,1,0,call_center,north,1
C007936,2022-06-23,38,F,single,4,2065.95,permanent,353,33919.17,12,14.14,3226.15,1.5,1,2,0,branch,west,1
C013804,2023-08-01,34,M,married,2,2571.78,permanent,169,26062.34,12,19.57,2596.84,1.5,0,5,1,web,north,1
C013223,2023-03-28,31,M,single,0,1733.48,permanent,209,40031.4,36,15.62,1633.06,1.5,9,8,0,call_center,capital,1
C003361,2024-12-14,44,M,single,0,5026.74,permanent,144,23708.14,60,30.24,992.62,0.614,4,4,0,branch,south,0
C014186,2024-07-05,62,F,divorced,3,2531.52,permanent,179,14591.72,48,16.96,510.28,0.555,8,1,0,call_center,capital,1
C011612,2024-03-06,29,F,married,0,3076.71,self_employed,319,20388.56,24,17.03,1138.86,1.141,5,2,0,call_center,north,1
C007718,2024-02-13,29,M,single,4,1114.5,self_employed,116,30978.09,36,9.28,1100.16,1.5,2,6,0,call_center,south,0
C003989,2023-03-31,56,F,single,1,4920.18,unemployed,1,17858.08,48,22.8,711.33,0.653,6,0,1,branch,north,0
C013129,2023-10-17,50,M,married,5,1354.98,permanent,248,15450.08,60,15.71,459.76,1.087,7,5,1,branch,capital,1
C005380,2023-07-14,30,M,single,4,2573.45,permanent,130,23549.72,36,22.46,1094.98,1.5,6,7,0,web,south,1
C006518,2023-09-12,71,M,divorced,1,3279.15,contract,14,18650.64,36,19.22,816.81,0.662,1,1,0,web,east,0
C009463,2023-03-18,58,M,single,3,1606.5,self_employed,244,26376.91,36,14.66,1054.9,1.5,10,4,0,partner,east,1
C006711,2022-11-25,30,M,single,3,2259.75,contract,40,22490.35,60,21.59,779.57,1.05,10,5,0,partner,north,0
C002895,2022-10-13,70,M,single,4,4189.72,permanent,172,24210.34,36,22.91,1134.7,0.817,9,8,1,partner,capital,0
C013823,2022-09-17,26,M,single,3,3675.68,permanent,123,43160.1,60,10.74,1105.6,0.756,0,1,0,partner,east,0
C002935,2024-06-03,42,F,married,4,1969.78,permanent,314,24666.27,12,18.71,2440.09,1.5,2,2,0,call_center,south,0
C009961,2022-04-28,45,F,married,3,4450.43,permanent,40,41694.78,36,8.0,1436.15,1.001,8,2,0,web,west,0
C007184,2022-12-26,31,M,single,3,1201.64,contract,34,48513.2,48,15.73,1646.82,1.5,7,4,0,call_center,north,1
C012540,2022-01-31,38,M,married,2,6709.97,permanent,31,17645.41,12,22.77,1805.28,0.7,1,0,0,branch,west,0
C004083,2024-04-22,68,F,single,2,1912.31,permanent,38,12859.94,12,17.85,1262.98,1.393,0,7,0,branch,capital,1
C001129,2023-09-02,43,F,single,0,4003.55,permanent,13,24561.66,60,26.0,941.58,0.734,1,7,0,branch,capital,1
C006871,2022-06-15,70,F,married,1,1938.29,permanent,170,57202.16,36,31.0,3066.63,1.5,1,4,0,web,capital,0
C013443,2022-01-24,49,M,divorced,3,8705.56,permanent,180,5000.0,48,22.39,197.47,0.072,0,1,0,branch,capital,0
C010396,2023-01-13,61,M,single,4,4233.95,contract,14,22438.29,24,20.9,1325.73,0.852,8,0,0,web,north,1
C000308,2023-08-30,20,M,divorced,4,2418.94,contract,27,53752.51,36,23.5,2545.95,1.5,2,8,0,branch,north,1
C001482,2022-01-02,21,F,married,4,2218.13,permanent,272,31280.26,36,19.18,1368.73,1.321,6,1,0,branch,north,1
C004806,2024-04-04,59,M,married,3,2408.4,permanent,279,23151.67,36,18.99,1009.4,1.185,5,0,1,call_center,south,1
C006233,2022-06-15,31,F,single,1,3220.8,self_employed,36,33549.45,12,15.36,3225.1,1.5,6,5,1,web,south,1
C002083,2022-12-22,51,F,married,0,1884.81,self_employed,62,41468.24,60,25.8,1582.7,1.5,9,0,1,branch,capital,1
C008373,2023-12-16,73,M,married,3,4382.78,permanent,315,11788.93,48,22.01,461.8,0.406,2,7,1,branch,north,0
C012354,2024-02-13,46,M,single,5,8475.37,permanent,43,27933.43,12,20.27,2799.62,1.06,5,7,0,web,north,1
C013294,2022-03-20,39,F,single,0,4498.14,permanent,359,37785.91,48,17.4,1335.16,0.853,2,1,0,partner,north,0
C003662,2023-05-28,54,M,married,3,1259.98,permanent,181,10259.74,48,17.17,360.53,0.827,1,3,0,branch,north,1
C000491,2024-10-18,58,M,married,2,5136.66,contract,13,24525.23,36,24.34,1178.76,0.562,8,0,1,branch,capital,1
C009282,2022-08-08,40,M,married,3,1604.01,permanent,242,24696.83,60,20.08,824.96,1.5,1,2,0,partner,west,1
C011343,2023-09-30,21,M,single,4,4665.21,permanent,326,44436.42,36,10.28,1614.87,1.206,3,8,1,branch,south,1
C011468,2024-09-07,55,F,single,2,7722.91,self_employed,118,34707.46,48,16.84,1210.04,0.473,8,0,1,web,capital,1
C012004,2022-05-11,35,F,single,5,5907.72,permanent,51,12470.31,36,16.63,519.23,0.318,1,3,0,branch,west,0
C009519,2024-09-29,58,M,widowed,1,9913.26,self_employed,201,29153.71,48,8.0,801.73,0.309,1,3,0,web,south,0
C012311,2022-08-18,52,F,single,3,1857.85,self_employed,309,39273.71,60,15.36,1157.36,1.424,3,8,1,web,west,0
C003543,2022-04-04,60,F,married,2,7475.06,contract,10,25010.47,36,15.08,1009.06,0.326,9,7,1,partner,south,1
C002080,2022-05-18,32,M,married,4,5766.62,permanent,335,9160.22,12,17.59,897.6,0.387,7,5,0,branch,capital,0
C004659,2023-04-06,57,M,married,0,2915.99,permanent,185,23153.37,12,13.8,2195.65,1.5,0,3,0,web,north,1
C000868,2024-07-06,27,F,married,0,3133.52,permanent,72,39982.8,24,14.54,2150.42,1.5,6,3,0,partner,south,0
C014416,2022-02-14,37,F,single,5,4447.79,permanent,351,41168.71,48,19.3,1519.71,0.975,2,3,1,web,west,0
C007898,2024-08-16,58,F,single,4,2427.4,permanent,169,25178.5,36,14.59,1005.62,1.251,8,5,0,partner,north,1
C002288,2024-06-18,36,F,single,5,4110.39,permanent,43,24888.18,12,15.63,2398.23,1.5,4,2,0,web,capital,1
C003982,2022-04-07,41,M,married,3,3274.63,permanent,24,34948.26,48,20.21,1316.78,1.041,2,6,0,branch,south,0
C002761,2022-05-27,26,M,single,5,4860.84,permanent,331,36789.59,36,14.5,1466.44,1.03,4,5,0,branch,west,1
C003447,2022-12-17,18,M,single,1,5041.9,permanent,198,16117.75,24,19.59,934.69,0.618,7,2,0,web,east,0
C003872,2022-04-23,50,F,single,2,4180.18,contract,47,33506.32,12,15.02,3211.52,1.5,8,1,0,branch,west,0
C009261,2023-02-05,19,F,married,4,2738.83,unemployed,0,17850.49,60,24.98,669.05,0.856,5,8,0,partner,east,1
C003728,2023-07-31,47,M,single,2,4736.79,permanent,311,26390.31,24,26.1,1673.63,0.993,7,8,0,branch,north,1
C003552,2023-07-26,20,F,single,2,4781.39,permanent,303,9927.17,24,13.38,524.34,0.227,1,8,0,branch,east,1
C009723,2022-05-16,35,M,single,5,3981.23,self_employed,28,38388.14,36,12.53,1467.24,1.278,1,3,0,call_center,north,0
C005962,2023-11-03,74,F,single,2,2848.58,permanent,62,34347.62,12,23.78,3542.88,1.5,4,8,0,call_center,east,1
C002243,2023-05-11,28,F,married,4,6450.85,self_employed,281,26431.7,48,18.47,957.59,0.46,4,4,0,partner,capital,0
C002968,2022-09-07,65,M,married,5,4584.57,self_employed,315,24838.23,36,19.59,1095.35,0.812,0,7,1,branch,north,0
C005645,2023-10-30,68,F,single,0,5267.41,self_employed,300,18245.05,60,13.09,503.07,0.086,7,2,0,call_center,capital,0
C010805,2023-11-16,46,M,single,2,4058.35,contract,6,40743.82,36,19.92,1808.03,1.255,4,0,1,branch,west,1
C010356,2022-01-05,56,F,divorced,0,1249.63,contract,1,48482.14,48,22.62,1923.76,1.5,2,8,0,partner,east,1
C012139,2023-10-09,75,F,widowed,4,2545.77,permanent,218,24888.76,36,19.4,1093.77,1.282,1,1,1,partner,north,0
C001066,2023-03-01,50,M,single,3,2947.37,permanent,260,17198.72,36,19.26,753.74,0.64,8,2,0,branch,north,1
C011411,2022-04-08,37,M,single,4,5179.08,contract,34,32279.58,48,18.5,1170.23,0.613,7,0,0,branch,capital,0
C002078,2023-04-27,24,F,single,3,3095.42,permanent,286,42538.9,36,15.37,1726.35,1.5,7,3,0,partner,capital,1
C001454,2022-09-27,58,M,widowed,3,1183.26,permanent,337,22625.53,36,13.49,882.78,1.5,2,6,0,call_center,north,1
C014352,2022-01-07,23,M,married,3,4460.88,permanent,46,24426.37,36,12.39,930.63,0.645,1,5,1,branch,east,0
C008886,2024-08-19,31,M,married,5,2263.84,contract,30,5000.0,60,17.09,154.55,0.407,4,0,0,branch,south,0
C007654,2022-10-24,58,F,married,2,4528.08,permanent,69,35872.46,48,8.98,1015.85,0.668,5,0,0,partner,north,0
C014443,2023-04-29,68,F,single,2,2935.39,permanent,45,27111.97,60,16.85,832.64,0.971,5,3,1,branch,capital,0
C001183,2024-01-27,60,F,married,3,7400.36,contract,17,33682.1,24,17.59,1897.03,0.874,0,5,1,branch,west,0
C004438,2024-11-03,67,M,married,1,1894.27,contract,53,25626.66,24,19.19,1477.57,1.5,5,2,1,partner,north,1
C003660,2023-06-25,52,F,single,5,3224.48,permanent,45,14221.49,12,18.86,1408.61,1.176,9,0,1,web,capital,1
C000356,2024-12-22,73,M,single,3,4224.38,permanent,39,15991.64,12,20.52,1606.16,1.204,9,0,0,partner,north,1
C011780,2022-04-03,75,F,married,0,5996.32,permanent,141,27307.54,60,16.75,836.22,0.351,1,3,1,web,west,0
C004291,2022-03-16,62,F,married,1,1324.38,permanent,149,22449.72,24,11.52,1150.94,1.5,6,6,1,call_center,capital,0
C009066,2023-12-18,62,F,widowed,4,2140.4,unemployed,5,33912.15,60,21.13,1162.37,1.5,5,4,1,call_center,east,1
C014534,2022-12-17,22,F,married,1,1315.36,permanent,261,26089.4,24,14.5,1402.4,1.5,8,7,0,call_center,capital,1
C010069,2022-12-05,57,F,single,3,5203.45,self_employed,261,20578.64,36,11.07,761.39,0.344,4,5,0,call_center,east,0
C002230,2024-12-09,24,M,single,5,2615.39,contract,2,16695.21,48,29.71,761.18,0.773,3,5,0,partner,east,1
C003796,2022-10-29,68,F,married,5,2577.31,contract,0,37783.58,24,19.74,2195.84,1.5,6,8,0,branch,capital,1
C007783,2024-07-11,42,F,divorced,2,1565.49,permanent,136,32211.49,12,21.96,3273.66,1.5,6,5,0,branch,west,1
C014701,2022-03-31,67,F,single,4,5094.63,contract,59,21171.97,24,23.83,1302.59,0.715,4,3,0,branch,north,0
C003585,2024-04-04,64,M,divorced,5,7687.47,permanent,225,8350.64,36,20.43,374.12,0.122,3,5,0,call_center,capital,0
C011023,2023-12-31,73,F,single,0,2320.71,self_employed,353,21257.37,60,23.78,775.54,0.765,4,5,1,branch,capital,0
C001049,2024-01-02,43,M,married,4,1412.83,permanent,120,14928.93,36,13.97,588.55,1.308,10,6,0,partner,south,1
C009157,2024-07-01,28,M,single,2,1593.25,permanent,31,40348.16,48,25.95,1713.05,1.5,2,6,1,web,capital,1
C000806,2024-05-05,72,M,married,2,2774.21,permanent,102,39800.1,48,15.38,1339.28,1.344,7,6,1,branch,capital,0
C004583,2022-06-30,66,F,single,3,10006.44,self_employed,333,17268.6,24,25.81,1090.91,0.368,9,2,0,partner,capital,1
C012019,2022-04-15,34,F,married,4,3742.56,contract,20,31420.42,60,17.65,985.69,0.874,1,3,0,web,south,0
C000462,2022-06-03,55,F,single,5,2431.13,unemployed,0,34544.16,36,29.82,1818.0,1.5,10,3,1,partner,west,0
C014475,2023-08-03,64,F,married,2,3200.4,permanent,23,9987.38,60,13.24,276.63,0.111,5,0,0,branch,capital,1
C009083,2022-07-25,57,M,single,0,3115.88,permanent,315,52335.72,24,18.51,2987.82,1.5,7,4,1,branch,capital,1
C002305,2024-09-29,68,F,single,5,1543.41,permanent,196,50765.17,24,19.26,2930.06,1.5,8,3,0,partner,capital,1
C013508,2024-09-23,18,M,married,3,2644.64,permanent,123,35396.52,48,25.53,1490.46,1.5,9,8,0,branch,capital,1
C002913,2023-06-01,30,M,divorced,0,9720.93,self_employed,6,28728.97,36,13.6,1123.55,0.294,3,4,0,branch,east,0
C012850,2022-03-29,56,M,single,5,5377.18,permanent,263,26108.21,48,14.42,857.59,0.625,3,2,0,partner,west,0
C004644,2022-03-15,70,F,single,3,2738.21,self_employed,67,23507.68,36,10.07,850.21,0.805,10,4,0,partner,capital,0
C002365,2024-04-11,53,M,single,4,3079.59,contract,14,30248.68,36,21.77,1388.89,1.387,3,5,0,call_center,capital,1
C014144,2022-08-26,36,M,married,4,2903.95,permanent,47,32788.77,36,21.1,1487.45,1.5,10,7,1,web,capital,1
C013148,2023-10-27,50,M,single,1,3829.65,permanent,82,26418.71,60,11.88,701.79,0.233,0,3,0,web,west,0
C002341,2023-04-09,22,F,married,1,2924.97,permanent,260,30339.57,36,17.46,1284.3,1.301,7,3,0,branch,south,0
C001641,2024-03-01,74,M,married,0,3051.24,self_employed,79,22179.18,48,20.13,834.07,1.054,6,6,1,branch,capital,1
C002430,2022-10-24,18,F,single,5,2762.39,permanent,96,30041.53,24,22.99,1827.37,1.5,2,0,0,web,capital,0
C003986,2023-01-08,69,F,single,1,4375.6,permanent,102,5877.25,24,21.78,351.57,0.156,2,6,0,web,east,0
C007420,2024-03-14,25,F,single,1,3827.8,contract,59,32147.82,24,12.84,1683.47,1.282,6,5,0,branch,south,1
C006619,2022-12-18,54,F,divorced,3,1812.29,permanent,85,34791.56,48,12.22,1079.24,1.5,0,8,0,call_center,capital,1
C000205,2023-05-16,20,M,married,3,8756.44,permanent,299,23588.78,48,21.49,913.91,0.36,4,7,0,web,west,0
C002511,2022-08-07,68,F,single,4,6444.86,self_employed,257,17587.46,36,16.51,730.49,0.285,0,5,0,branch,capital,1
C006693,2024-06-26,57,F,married,4,4062.19,permanent,280,42573.73,24,16.8,2369.82,1.5,5,2,0,partner,east,1
C003618,2023-03-24,37,F,single,0,5250.31,permanent,7,62626.34,48,16.28,2154.39,1.234,3,8,0,branch,capital,0
C003918,2024-07-19,52,F,single,0,1251.9,permanent,149,17772.31,36,20.41,795.94,1.5,3,5,0,web,south,1
C005349,2022-12-05,32,F,divorced,5,3657.0,permanent,79,33957.45,36,18.95,1479.42,1.405,3,6,0,call_center,south,1
C008599,2022-11-24,45,M,single,2,1678.88,permanent,72,27329.15,48,11.78,837.72,1.273,2,5,0,branch,capital,0
C000106,2024-05-11,35,F,married,3,1687.73,permanent,159,41699.92,24,20.35,2444.79,1.5,9,2,0,branch,west,1
C014227,2022-03-10,74,F,married,2,3573.01,permanent,103,34476.79,36,18.22,1481.27,1.248,10,1,1,branch,north,1
C014829,2023-11-14,52,F,married,2,2925.63,contract,23,21863.3,24,18.68,1251.34,1.145,4,7,0,branch,west,1
C006461,2022-07-04,45,F,single,1,4631.27,permanent,61,50293.47,36,25.03,2446.22,1.5,0,7,0,web,south,1
C001756,2022-12-16,66,F,married,2,1874.68,self_employed,140,42134.04,24,8.0,2036.48,1.5,2,8,0,branch,east,1
C012527,2023-05-09,41,M,divorced,2,4819.97,contract,30,31589.33,24,15.71,1729.75,1.07,0,6,0,web,south,1
C002011,2023-06-28,37,F,married,4,2645.66,self_employed,214,42108.73,12,21.4,4260.07,1.5,5,4,0,partner,south,0
C002487,2022-09-25,60,M,married,1,7988.39,self_employed,99,25654.86,24,18.61,1466.84,0.532,1,3,0,branch,north,0
C006140,2023-05-07,72,M,single,1,5716.49,permanent,55,28953.93,60,12.56,785.71,0.428,6,7,1,branch,capital,0
C003951,2023-02-17,34,F,married,5,4019.44,permanent,319,41825.01,12,24.87,4352.2,1.5,10,0,0,partner,capital,1
C004705,2024-03-15,53,M,divorced,3,3063.99,contract,7,12089.14,36,15.46,491.51,0.411,4,4,0,call_center,north,1
C001771,2023-01-06,37,M,widowed,5,1684.57,permanent,134,50087.55,24,14.6,2696.52,1.5,5,6,0,partner,west,1
C009804,2022-11-12,63,M,married,5,2728.22,permanent,70,48051.59,36,18.42,2072.37,1.5,7,0,0,branch,capital,1
C014116,2022-06-03,66,F,married,2,6785.68,permanent,282,44414.73,60,21.51,1536.47,0.641,3,7,0,web,capital,0
C012905,2024-10-08,73,F,divorced,0,847.72,self_employed,216,27248.5,48,14.56,898.21,1.5,10,5,1,partner,north,1
C012249,2024-12-17,73,F,married,4,4613.87,contract,37,10904.31,36,9.35,387.82,0.281,6,7,0,web,north,1
C010746,2022-02-03,19,M,married,3,2493.03,permanent,236,15359.08,48,18.13,552.06,0.79,4,1,1,web,capital,1
C013951,2024-06-19,21,M,married,5,3714.78,contract,6,28372.17,36,10.52,1036.84,0.957,2,7,0,web,capital,1
C001027,2022-03-27,23,F,divorced,2,1749.37,permanent,33,22717.37,60,22.34,801.56,1.143,4,5,1,branch,north,1
C012224,2023-02-24,46,F,single,3,6867.11,contract,6,29167.01,36,9.3,1036.13,0.528,2,6,1,partner,west,1
C005205,2023-07-27,42,M,single,3,3385.76,permanent,282,40136.33,36,17.68,1706.39,1.474,7,0,0,branch,capital,1
C001294,2022-01-05,32,F,single,5,4696.66,unemployed,5,59907.92,36,22.42,2783.43,1.5,10,8,0,partner,east,1
C002169,2024-10-22,48,M,married,2,2723.73,permanent,192,9860.99,60,16.07,296.4,0.074,3,8,0,branch,east,0
C009353,2022-02-11,41,F,married,4,1988.18,permanent,175,42330.39,24,18.3,2409.4,1.5,8,0,0,web,south,0
C007064,2022-01-19,33,F,single,5,5134.39,contract,56,18155.84,36,18.59,785.53,0.427,10,2,0,call_center,east,1
C002255,2022-11-20,53,M,single,3,4298.78,self_employed,283,22478.78,24,16.64,1248.4,0.888,3,3,0,web,north,0
